Tweet_index	Label	Tweet_text
370	0	 @ username @  no reasons given. some waited expecting a call but only found they were not chosen from media announcement
371	0	 @ username @  ill see if i can :winking_face:
372	0	sysdig cloud - the fascinating world of linux system calls < reminds me of my solaris dtrace days in early  number 's 
373	0	i really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that # cool * :nail_polish::face_with_no_good_gesture::information_desk_person:
374	0	 @ username @  one of those obvious when you see it but oh so clever ideas!! glad you approved!
375	0	replurks acatholicprayer: lord jesus christ, son of god, have mercy on me, a sinner! # catholic * # prayer *
376	1	i bet its warmer in nova scotia today! # frio * # cold * # freezing * # costa del sol * # i love canada *
377	1	bbc news - new forest road safety campaign donkey killed by car  
378	0	suppose i best move my arse to the # gym * anything to put off wrapping presents :confused_face::wrapped_present: # christmas * # chore *
379	0	thanks for the awesome support on our # insta gram * page. much appreciated. # women * # motivation * # role mode *
380	0	i adapted the snoopy comic for academic paper submission :p reviewer  number  is the stuff of nightmares! 
381	1	kind of love how i got a voicemail from my seat neighbor wondering where i was yet they constantly sell their ticket & i never ask 
382	0	happy new year to meeeee... 
383	0	 @ username @  georgia's nativity play in the morning too..
384	1	sanjay dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it. 
385	0	who is eating everything on the table for noche buena? :happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand::happy_person_raising_one_hand:
386	0	let us get another big win vols bball and keep it going..#volnation # beat nc state *
387	0	you can spit on a rose but it has still a rose. # contempt * # mockery *
388	1	 @ username @  if you do not want to upgrade your ios or keep many pictures, yeah it is great 
389	0	@ username @ ****alert**** please change this.... its me>>> # now playing * relentlezz @ username @ - who i be :: tune in:
390	1	half the world is starving, the other half is struggling to lose weight!   # sick world *
391	0	 @ username @  i liked .. do not regret anything that made you smile... ha ha
392	0	dats how you kno its winter 
393	1	i like creepy guys that ask me random questions at swic 
394	1	someone stop obama! usa only should have relations with human rights loving nations like saudi arabia. not terrorist cuba! # cuba *
395	0	watch father and not his daughter fuck # old young * # father * # and *
396	1	 @ username @  no, voting somebody in because they are from latvia is way more important than voting for the best players. 
397	1	marvin lewis clearly thinks very highly of johnny football # no respect * @ username @
398	1	finals week is draining my body so much that it is ruining my life in other places. lovely... 
399	1	about to write my math final really excited # something random *
400	0	just pulled up to school for the first time in my life in a good mood only to find out it does not start for another  number  hours # blessed *
401	1	dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:
402	0	i have to say that misty with johnny mathis is one of my favourites 
403	1	 @ username @   @ username @  the only scary bollywood film i have watched is bhootnaath 
404	0	read at the news '#middle # east * # updates * #/ # assad * # us led * # airstrikes * # serious * # or * # efficient ' *
405	1	love working hard trying to fix other people's fuck ups 
406	1	went neck deep in a swamp today so that was fun # chilly *
407	0	and that is a wrap for  number  shows kiddies. ending in the berkshires. # bose l  number  model  number  *
408	0	going to need k-state to play a little better but loving seeing this team in action with beckthies 
409	0	# anal queen a lys a * # four * four girls, a lot of drinks and a few strap-on&# number ; that&# number ;s&# number ;
410	1	nothing like waiting at an airport. # you can the ar it *
411	1	i love my customers # annoying stop talking *
412	1	@ username @ @ username @ better bust out my aluminum hat!!!! # chem trails do not exist * # grow up *
413	0	just one of those nights :pensive_face:
414	1	 @ username @  why? university always helping 
415	1	that one time i did not feel in over my head. 
416	1	 @ username @   @ username @  we must be tolerant and embrace the peaceful islamic faith, muslims are our peaceful brothers 
417	1	today i will lecture on crm investments & shareholder value ... so excited ....  :smirking_face: i am sleepy :sleeping_face:
418	1	cannot wait for the  time  hour drive back home. # beta rocks  number  *
419	1	left my lunch at home. swansea canteen outdoing themselves with this generous and well priced portion of food  
420	1	 @ username @  oh that sounds like a great plan.   @ username @   @ username @ 
421	1	double standards are always a fun thing 
422	0	it # has * been # seen * www.monstermmorpg. com since. parados by # monster mmorpg * # bean *
423	0	maybe  number  different proposals! the girl is wearing different shoes and the guy is wearing a different coat.  @ username @   @ username @ 
424	1	so far today i burned my tongue on my coffee. saw a dead guy on the freeway and chipped the windshield in the truck # going to have a good day *
425	0	ceeeeebz work, allow dat ting fam
426	0	had no sleep and have got school now  happy:pouting_face:
427	1	love, love, love how the left side of my face is swollen.  :pouting_face::loudly_crying_face:
428	1	 @ username @  nice to see you admit your errors   slightly different from your earlier stats for  number !  @ username @ 
429	0	there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker
430	1	 @ username @  the good old days! 
431	0	mirror mirror on the wall, when will i find happiness?
432	1	that has always a great way to boost self-esteem 
433	0	i am pretty sure i have a snowman problem.
434	1	watching my grandparents and my parents pay all these bills, really excites me for the future. -___- 
435	1	yeah nice hair babes  :face_with_tears_of_joy::face_with_tears_of_joy:  
436	0	 @ username @   @ username @  did not carolina beat tampa bay? the picks sheet has tb winning.
437	0	 @ username @  i guess not. stop insulting me.
438	0	tripped over my own feet three times in the hall # so clumsy *
439	1	i feel like crap today. so instead of redbull i am drinking something healthy. # new year new me * # totally still going to drink the red bull *
440	1	about to fuck up this media exam # actually i hope so *
441	0	# alma j mou a * participating in the  number th # csr * forum # lebanon * # together we grow * -for-profit # microfinance * # supporting *
442	0	whoever runs yeovil town fc twitter account should be fired. their starting line up looks like a mxit fantasy league team
